filename,label
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_350.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_351.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_352.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_353.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_354.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_355.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_356.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_357.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_358.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_359.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_360.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_361.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_362.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_363.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_364.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_365.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_366.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_367.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_368.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_369.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_370.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_371.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_372.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_373.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_374.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_375.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_376.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_377.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_378.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_379.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_380.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_381.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_382.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_383.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_384.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_385.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_386.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_387.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_388.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_389.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_390.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_391.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_392.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_393.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_394.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_395.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_396.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_397.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_398.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_399.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_400.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_401.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_402.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_403.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_404.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_405.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_406.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_407.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_408.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_409.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_410.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_411.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_412.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_413.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_414.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_415.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_416.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_417.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_418.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_419.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_420.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_421.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_422.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_423.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_424.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_425.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_426.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_427.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_428.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_429.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_430.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_431.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_432.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_433.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_434.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_435.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_436.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_437.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_438.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_439.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_440.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_441.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_442.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_443.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_444.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_445.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_446.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_447.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_448.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_449.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_450.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_451.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_452.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_453.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_454.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_455.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_456.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_457.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_458.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_459.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_460.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_461.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_462.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_463.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_464.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_465.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_466.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_467.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_468.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_469.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_470.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_471.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_472.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_473.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_474.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_475.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_476.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_477.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_478.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_479.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_480.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_481.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_482.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_483.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_484.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_485.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_486.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_487.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_488.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_489.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_490.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_491.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_492.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_493.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_494.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_495.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_496.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_497.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_498.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_499.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_500.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_501.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_502.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_503.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_504.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_505.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_506.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_507.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_508.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_509.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_510.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_511.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_512.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_513.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_514.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_515.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_516.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_517.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_518.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_519.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_520.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_521.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_522.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_523.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_524.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_525.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_526.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_527.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_528.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_529.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_530.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_531.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_532.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_533.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_534.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_535.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_536.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_537.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_538.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_539.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_540.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_541.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_542.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_543.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_544.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_545.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_546.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_547.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_548.jpg,sitting
